loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
21577.1739,32.0,0.266210034,Small Merchant,47.0,594.0,6.0,0.0
29894.46175,88.0,0.266040168,Small Merchant,37.0,728.0,17.0,0.0
22602.77608,88.0,0.277820375,Freelancer,42.0,316.0,7.0,0.0
16771.537,76.0,0.294061104,Freelancer,50.0,531.0,14.0,0.0
28931.16367,77.0,0.283202623,Gig Worker,53.0,742.0,9.0,0.0
20480.08248,72.0,0.264829426,Small Merchant,26.0,654.0,13.0,0.0
25685.75679,86.0,0.279874164,Small Merchant,24.0,651.0,1.0,0.0
18658.12506,80.0,0.252659894,Freelancer,40.0,780.0,9.0,0.0
17451.2118,79.0,0.303665226,Gig Worker,25.0,677.0,18.0,0.0
22589.17761,50.0,0.269880718,Small Merchant,54.0,691.0,14.0,0.0
22089.8005,70.0,0.270950764,Small Merchant,42.0,329.0,19.0,0.0
25358.78925,37.0,0.25,Freelancer,22.0,430.0,1.0,0.0
20119.47973,51.0,0.269866058,Gig Worker,52.0,700.0,16.0,0.0
10000.0,80.0,0.313646444,Freelancer,57.0,422.0,2.0,0.0
18970.58281,83.0,0.292230422,Freelancer,42.0,350.0,3.0,0.0
27556.72927,34.0,0.302179942,Gig Worker,35.0,491.0,4.0,0.0
19918.36745,46.0,0.282332216,Freelancer,44.0,373.0,11.0,0.0
20275.31618,66.0,0.25,Small Merchant,35.0,678.0,18.0,0.0
28904.63554,43.0,0.281392041,Small Merchant,44.0,802.0,11.0,0.0
17016.18741,68.0,0.284024259,Small Merchant,26.0,771.0,4.0,0.0
11200.37747,70.0,0.297912783,Freelancer,27.0,410.0,14.0,0.0
20875.58216,57.0,0.279265194,Freelancer,22.0,667.0,17.0,0.0
18610.78234,60.0,0.26456418,Freelancer,24.0,476.0,18.0,0.0
15236.27576,46.0,0.27801599,Gig Worker,38.0,319.0,2.0,0.0
20772.35081,64.0,0.273154795,Gig Worker,26.0,504.0,1.0,0.0
25440.53953,69.0,0.290472891,Freelancer,41.0,840.0,10.0,0.0
21934.98007,51.0,0.27806059,Gig Worker,45.0,821.0,13.0,0.0
24148.86751,74.0,0.260197222,Gig Worker,44.0,308.0,4.0,0.0
34693.85389,77.0,0.291337996,Freelancer,25.0,332.0,12.0,0.0
19599.84797,82.0,0.26522285,Gig Worker,24.0,451.0,7.0,0.0
23948.44044,58.0,0.273680067,Gig Worker,57.0,379.0,5.0,0.0
18435.50646,39.0,0.270721639,Small Merchant,57.0,843.0,11.0,0.0
16075.48196,47.0,0.284744459,Gig Worker,41.0,815.0,6.0,0.0
17905.64643,64.0,0.252574342,Freelancer,50.0,425.0,10.0,0.0
18648.69,73.0,0.280642165,Gig Worker,41.0,807.0,7.0,0.0
24516.33058,45.0,0.301608781,Small Merchant,30.0,674.0,8.0,0.0
38443.53051,79.0,0.281915428,Freelancer,51.0,833.0,3.0,0.0
16987.69595,78.0,0.266651408,Small Merchant,36.0,450.0,4.0,0.0
19083.62286,36.0,0.272686971,Freelancer,41.0,517.0,3.0,0.0
21558.13891,59.0,0.285914956,Gig Worker,35.0,581.0,11.0,0.0
24770.59194,48.0,0.29120595,Small Merchant,34.0,604.0,17.0,0.0
23844.85568,84.0,0.310078735,Gig Worker,27.0,494.0,14.0,0.0
30988.67056,89.0,0.25,Gig Worker,22.0,725.0,7.0,0.0
10000.0,52.0,0.285268755,Freelancer,32.0,363.0,10.0,0.0
10000.0,37.0,0.283707853,Freelancer,49.0,472.0,13.0,0.0
18528.8528,46.0,0.278664816,Gig Worker,47.0,696.0,6.0,0.0
29681.10131,50.0,0.287108791,Gig Worker,28.0,459.0,15.0,0.0
11040.46378,55.0,0.275409281,Freelancer,31.0,729.0,7.0,0.0
10000.0,86.0,0.260023726,Small Merchant,44.0,350.0,10.0,0.0
25998.25584,57.0,0.284270519,Freelancer,56.0,514.0,0.0,0.0
23705.60057,88.0,0.29298509,Gig Worker,40.0,839.0,16.0,0.0
14368.54115,68.0,0.279053722,Gig Worker,58.0,574.0,6.0,0.0
15101.22279,62.0,0.301186851,Gig Worker,58.0,661.0,17.0,0.0
15211.79396,69.0,0.275252057,Gig Worker,38.0,699.0,11.0,0.0
22773.74722,48.0,0.289211318,Freelancer,27.0,383.0,19.0,0.0
17615.79307,58.0,0.25,Small Merchant,57.0,526.0,4.0,0.0
25458.44743,49.0,0.324848623,Gig Worker,22.0,316.0,5.0,0.0
10000.0,49.0,0.275448414,Gig Worker,41.0,519.0,1.0,0.0
16002.03694,39.0,0.270236272,Gig Worker,20.0,751.0,11.0,0.0
14117.62227,41.0,0.274684975,Freelancer,57.0,769.0,10.0,0.0
20205.61525,85.0,0.261024318,Small Merchant,38.0,650.0,3.0,0.0
18233.66569,62.0,0.256629669,Gig Worker,40.0,404.0,6.0,0.0
27584.90646,85.0,0.280820887,Gig Worker,32.0,569.0,4.0,0.0
10000.0,54.0,0.282282315,Small Merchant,46.0,363.0,10.0,0.0
22318.44033,54.0,0.284477514,Small Merchant,36.0,451.0,15.0,0.0
25908.35496,82.0,0.279321155,Freelancer,39.0,738.0,9.0,0.0
34996.53206,33.0,0.27833824,Small Merchant,49.0,788.0,8.0,0.0
18627.6382,33.0,0.25593848,Freelancer,57.0,499.0,5.0,0.0
24271.21023,38.0,0.270252621,Gig Worker,30.0,331.0,12.0,0.0
10000.0,44.0,0.283225492,Freelancer,46.0,300.0,3.0,0.0
10000.0,85.0,0.269225177,Freelancer,57.0,451.0,10.0,0.0
27913.42063,55.0,0.285843373,Freelancer,47.0,660.0,10.0,0.0
21961.07794,44.0,0.27729581,Freelancer,45.0,669.0,15.0,0.0
30249.58883,55.0,0.277141595,Freelancer,58.0,557.0,19.0,0.0
12386.17978,57.0,0.284145375,Gig Worker,52.0,821.0,18.0,0.0
25639.31498,36.0,0.289702862,Freelancer,51.0,402.0,5.0,0.0
35081.72488,61.0,0.294160424,Small Merchant,44.0,489.0,16.0,0.0
24937.93926,41.0,0.319660851,Freelancer,43.0,563.0,17.0,0.0
23936.07054,64.0,0.297275638,Freelancer,59.0,486.0,3.0,0.0
22059.89257,81.0,0.250391121,Gig Worker,46.0,804.0,17.0,0.0
11003.8298,61.0,0.258322757,Freelancer,41.0,677.0,10.0,0.0
31489.01055,38.0,0.274507064,Freelancer,39.0,644.0,11.0,0.0
17723.99652,43.0,0.26474166,Small Merchant,52.0,505.0,9.0,0.0
25531.38279,42.0,0.287809937,Freelancer,24.0,532.0,2.0,0.0
11058.75985,85.0,0.289931847,Small Merchant,48.0,362.0,14.0,0.0
13743.78235,89.0,0.270329748,Freelancer,24.0,668.0,17.0,0.0
32045.61179,73.0,0.303793504,Small Merchant,58.0,639.0,15.0,0.0
19568.88398,62.0,0.309084,Freelancer,36.0,838.0,6.0,0.0
32172.92833,61.0,0.25,Small Merchant,48.0,381.0,10.0,0.0
21452.38539,48.0,0.251422441,Freelancer,30.0,847.0,9.0,0.0
10000.0,59.0,0.301944803,Freelancer,41.0,767.0,8.0,0.0
28244.4732,45.0,0.29739658,Gig Worker,50.0,673.0,19.0,0.0
17870.75378,41.0,0.290053036,Gig Worker,58.0,533.0,17.0,0.0
26890.82169,39.0,0.280218795,Freelancer,20.0,456.0,12.0,0.0
22176.47607,31.0,0.277937664,Freelancer,34.0,378.0,9.0,0.0
11198.1724,47.0,0.290731989,Small Merchant,38.0,596.0,11.0,0.0
23150.06336,42.0,0.283529533,Freelancer,29.0,535.0,12.0,0.0
37373.562,58.0,0.306154454,Gig Worker,28.0,839.0,4.0,0.0
25450.90521,53.0,0.266375121,Gig Worker,32.0,491.0,11.0,0.0
21597.37573,67.0,0.280359909,Gig Worker,45.0,346.0,3.0,0.0
29527.40381,41.0,0.297806706,Freelancer,25.0,828.0,2.0,0.0
23474.67926,89.0,0.283288364,Gig Worker,59.0,714.0,13.0,0.0
23466.73961,89.0,0.293463187,Freelancer,21.0,644.0,2.0,0.0
14358.62379,58.0,0.293172436,Freelancer,48.0,823.0,1.0,0.0
23636.93618,51.0,0.27150318,Gig Worker,31.0,575.0,7.0,0.0
29248.10391,65.0,0.259586645,Small Merchant,42.0,702.0,6.0,0.0
16147.56494,30.0,0.265044339,Freelancer,22.0,560.0,1.0,0.0
31971.47075,72.0,0.258324671,Freelancer,30.0,553.0,17.0,0.0
21358.05783,84.0,0.25,Gig Worker,24.0,314.0,16.0,0.0
15785.61342,69.0,0.301835227,Freelancer,29.0,836.0,13.0,0.0
28983.42454,63.0,0.25,Gig Worker,25.0,462.0,11.0,0.0
19992.44035,63.0,0.317229204,Small Merchant,35.0,407.0,17.0,0.0
27316.60421,77.0,0.269444253,Small Merchant,50.0,362.0,16.0,0.0
19957.68957,62.0,0.274432894,Freelancer,42.0,542.0,15.0,0.0
21581.217,33.0,0.25,Gig Worker,49.0,602.0,9.0,0.0
25454.92143,67.0,0.287691337,Small Merchant,59.0,415.0,3.0,0.0
24036.2794,59.0,0.274782155,Freelancer,39.0,619.0,1.0,0.0
10000.0,82.0,0.281221953,Gig Worker,44.0,321.0,4.0,0.0
14151.29382,81.0,0.264257529,Freelancer,54.0,763.0,13.0,0.0
28505.86989,75.0,0.289616315,Freelancer,24.0,762.0,9.0,0.0
21075.04388,49.0,0.263521652,Small Merchant,22.0,789.0,7.0,0.0
18333.88088,55.0,0.281575325,Small Merchant,53.0,635.0,0.0,0.0
12489.98189,44.0,0.289239634,Freelancer,31.0,682.0,8.0,0.0
14441.84575,36.0,0.309026181,Small Merchant,46.0,429.0,4.0,0.0
10000.0,36.0,0.296118019,Gig Worker,24.0,425.0,8.0,0.0
21291.03497,79.0,0.281797582,Small Merchant,41.0,669.0,8.0,0.0
17810.93694,58.0,0.27984064,Freelancer,23.0,670.0,17.0,0.0
15233.88476,52.0,0.286268241,Freelancer,47.0,708.0,4.0,0.0
21523.13602,63.0,0.295334242,Freelancer,26.0,560.0,15.0,0.0
24547.79442,49.0,0.265113764,Gig Worker,53.0,327.0,1.0,0.0
36652.38553,44.0,0.298064187,Freelancer,21.0,749.0,3.0,0.0
11416.81606,62.0,0.261260115,Freelancer,28.0,826.0,17.0,0.0
30115.6673,82.0,0.289126261,Small Merchant,34.0,482.0,4.0,0.0
28811.71093,46.0,0.290828543,Small Merchant,50.0,675.0,7.0,0.0
16546.35082,49.0,0.266568698,Gig Worker,55.0,509.0,11.0,0.0
23422.65168,90.0,0.25,Small Merchant,34.0,825.0,13.0,0.0
18796.56725,86.0,0.274708619,Small Merchant,52.0,331.0,16.0,0.0
23299.82006,42.0,0.25,Gig Worker,50.0,343.0,11.0,0.0
32563.91709,73.0,0.276432714,Gig Worker,46.0,753.0,1.0,0.0
26239.24363,53.0,0.255035188,Small Merchant,21.0,647.0,3.0,0.0
25560.25861,83.0,0.3348951365,Gig Worker,28.0,415.0,10.0,0.0
18987.83476,76.0,0.301173905,Freelancer,20.0,671.0,11.0,0.0
11611.60335,85.0,0.281443991,Freelancer,38.0,765.0,18.0,0.0
20540.72253,66.0,0.306648201,Gig Worker,28.0,741.0,1.0,0.0
30446.25708,36.0,0.294100702,Small Merchant,21.0,303.0,9.0,0.0
11309.825,37.0,0.256729203,Gig Worker,56.0,670.0,9.0,0.0
14614.37442,52.0,0.267491284,Small Merchant,20.0,743.0,1.0,0.0
22883.87415,43.0,0.30058934,Small Merchant,31.0,537.0,18.0,0.0
15107.41651,33.0,0.260789251,Freelancer,45.0,358.0,19.0,0.0
16452.33587,50.0,0.287906361,Small Merchant,29.0,630.0,3.0,0.0
19034.80993,90.0,0.29349516,Freelancer,20.0,815.0,17.0,0.0
12440.67817,75.0,0.274787133,Gig Worker,20.0,695.0,19.0,0.0
15181.14708,39.0,0.283046598,Small Merchant,50.0,602.0,17.0,0.0
26923.99542,51.0,0.296635879,Gig Worker,30.0,780.0,13.0,0.0
12848.41152,59.0,0.295681793,Small Merchant,24.0,528.0,19.0,0.0
10814.89506,59.0,0.288963547,Freelancer,54.0,439.0,12.0,0.0
17589.82514,89.0,0.279740913,Small Merchant,30.0,353.0,14.0,0.0
27123.68852,45.0,0.291747115,Freelancer,23.0,741.0,14.0,0.0
20621.54734,40.0,0.25,Gig Worker,57.0,442.0,19.0,0.0
18747.93245,51.0,0.309511593,Gig Worker,58.0,396.0,3.0,0.0
22310.51158,58.0,0.277348854,Gig Worker,40.0,570.0,14.0,0.0
10000.0,54.0,0.265300653,Freelancer,55.0,429.0,13.0,0.0
25462.93958,87.0,0.291989278,Freelancer,47.0,824.0,6.0,0.0
24684.04522,43.0,0.291428592,Gig Worker,27.0,816.0,16.0,0.0
19134.84068,43.0,0.260471468,Gig Worker,39.0,716.0,8.0,0.0
29041.47158,31.0,0.281350796,Gig Worker,40.0,843.0,3.0,0.0
14107.52731,83.0,0.280746702,Gig Worker,54.0,480.0,17.0,0.0
29895.36295,42.0,0.279441662,Small Merchant,51.0,536.0,12.0,0.0
23081.45566,32.0,0.312480396,Small Merchant,55.0,811.0,14.0,0.0
19644.13187,59.0,0.279596893,Freelancer,24.0,832.0,3.0,0.0
21860.88455,47.0,0.277401905,Freelancer,23.0,737.0,17.0,0.0
21249.14664,83.0,0.266392645,Gig Worker,26.0,524.0,9.0,0.0
30541.98027,65.0,0.26350321,Freelancer,53.0,502.0,6.0,0.0
14463.24611,50.0,0.287840852,Freelancer,39.0,340.0,5.0,0.0
16662.36533,82.0,0.270603598,Freelancer,26.0,435.0,12.0,0.0
29254.12024,48.0,0.276241412,Freelancer,43.0,783.0,17.0,0.0
17831.25545,45.0,0.28396337,Gig Worker,40.0,332.0,8.0,0.0
28303.73154,57.0,0.281273789,Freelancer,28.0,328.0,10.0,0.0
33896.05188,33.0,0.282699221,Freelancer,38.0,650.0,15.0,0.0
19187.43481,80.0,0.282626337,Small Merchant,39.0,356.0,7.0,0.0
26769.53629,84.0,0.29249201,Small Merchant,47.0,627.0,4.0,0.0
13924.15403,44.0,0.332820616,Small Merchant,51.0,744.0,14.0,0.0
27283.13309,30.0,0.304586214,Freelancer,53.0,770.0,1.0,0.0
23395.9679,77.0,0.272754198,Freelancer,35.0,669.0,4.0,0.0
25311.26798,76.0,0.304310136,Freelancer,57.0,670.0,9.0,0.0
17480.9955,45.0,0.258924184,Freelancer,36.0,671.0,18.0,0.0
10372.41609,83.0,0.268674849,Freelancer,30.0,789.0,13.0,0.0
25522.76445,49.0,0.294137658,Small Merchant,23.0,552.0,12.0,0.0
10000.0,62.0,0.293517328,Small Merchant,59.0,785.0,13.0,0.0
19778.54655,46.0,0.29203072,Small Merchant,59.0,557.0,3.0,0.0
28588.27306,34.0,0.268194042,Small Merchant,37.0,738.0,6.0,0.0
23343.28415,34.0,0.268331124,Gig Worker,25.0,317.0,17.0,0.0
35638.39851,87.0,0.282623029,Small Merchant,51.0,518.0,5.0,0.0
29175.76407,68.0,0.274954205,Small Merchant,24.0,811.0,14.0,0.0
17422.71128,42.0,0.297763515,Gig Worker,34.0,477.0,10.0,0.0
22191.19366,73.0,0.27445332,Freelancer,35.0,508.0,16.0,0.0
21668.40508,65.0,0.273863744,Freelancer,36.0,826.0,9.0,0.0
10924.76266,59.0,0.25,Gig Worker,56.0,534.0,15.0,0.0
15417.20758,86.0,0.297506605,Freelancer,34.0,434.0,18.0,0.0
18074.67365,33.0,0.286447547,Small Merchant,54.0,508.0,10.0,0.0
10000.0,52.0,0.25,Gig Worker,27.0,510.0,6.0,0.0
22332.45428,50.0,0.288900373,Gig Worker,54.0,572.0,13.0,0.0
20256.49709,50.0,0.271976462,Freelancer,55.0,459.0,0.0,0.0
10289.74269,35.0,0.295518862,Gig Worker,46.0,443.0,16.0,0.0
24829.49006,53.0,0.277897803,Gig Worker,33.0,807.0,12.0,0.0
27011.10921,76.0,0.263912512,Small Merchant,42.0,633.0,7.0,0.0
23589.24135,82.0,0.314580945,Freelancer,39.0,801.0,18.0,0.0
19731.52277,60.0,0.31143936,Small Merchant,25.0,743.0,7.0,0.0
26140.09506,48.0,0.276286408,Gig Worker,43.0,385.0,16.0,0.0
26761.54252,67.0,0.287452773,Gig Worker,42.0,479.0,4.0,0.0
24151.82499,41.0,0.270815478,Small Merchant,55.0,379.0,10.0,0.0
16227.71425,43.0,0.25,Small Merchant,31.0,453.0,13.0,0.0
23936.20536,79.0,0.306353954,Freelancer,21.0,478.0,9.0,0.0
30368.36456,89.0,0.26404517,Small Merchant,46.0,598.0,11.0,0.0
17823.59659,41.0,0.305470815,Freelancer,51.0,625.0,2.0,0.0
36685.57537,85.0,0.293944564,Gig Worker,48.0,308.0,8.0,0.0
18320.58346,85.0,0.28574319,Freelancer,59.0,727.0,10.0,0.0
22226.84909,44.0,0.279181668,Gig Worker,59.0,491.0,8.0,0.0
17292.60083,48.0,0.294028828,Gig Worker,52.0,389.0,0.0,0.0
23562.89585,57.0,0.26139182,Gig Worker,48.0,301.0,17.0,0.0
10000.0,69.0,0.306688338,Gig Worker,52.0,719.0,2.0,0.0
18177.70741,70.0,0.282864154,Gig Worker,55.0,302.0,13.0,0.0
14355.1516,34.0,0.30990049,Freelancer,36.0,704.0,3.0,0.0
22947.36844,34.0,0.277553792,Small Merchant,29.0,791.0,4.0,0.0
28961.13163,35.0,0.282850078,Gig Worker,20.0,564.0,9.0,0.0
26522.04331,52.0,0.28527785,Gig Worker,36.0,542.0,4.0,0.0
10000.0,32.0,0.291520069,Small Merchant,47.0,659.0,2.0,0.0
36294.48757,66.0,0.316217465,Freelancer,57.0,494.0,19.0,0.0
24066.95958,62.0,0.271238622,Gig Worker,55.0,798.0,8.0,0.0
16564.50602,72.0,0.277441962,Gig Worker,46.0,512.0,11.0,0.0
23099.89543,87.0,0.279615298,Freelancer,56.0,453.0,1.0,0.0
23233.32876,50.0,0.25,Freelancer,44.0,345.0,10.0,0.0
17332.05898,49.0,0.268901863,Small Merchant,53.0,480.0,0.0,0.0
23385.41667,30.0,0.270203052,Freelancer,22.0,525.0,15.0,0.0
17747.69399,68.0,0.332762054,Gig Worker,48.0,331.0,2.0,0.0
19169.46605,76.0,0.285169414,Gig Worker,54.0,646.0,12.0,0.0
17196.04605,46.0,0.289869646,Gig Worker,29.0,745.0,14.0,0.0
11971.30097,58.0,0.250626689,Small Merchant,57.0,474.0,0.0,0.0
23020.85529,37.0,0.278745442,Small Merchant,57.0,429.0,15.0,0.0
26097.09606,55.0,0.298721973,Freelancer,20.0,596.0,14.0,0.0
25604.18517,57.0,0.330332931,Small Merchant,20.0,551.0,5.0,0.0
27739.47677,63.0,0.26631404,Small Merchant,51.0,751.0,14.0,0.0
24270.38147,55.0,0.25,Freelancer,41.0,720.0,19.0,0.0
18270.92151,42.0,0.264492648,Small Merchant,38.0,783.0,17.0,0.0
27877.64705,73.0,0.264573477,Small Merchant,54.0,656.0,16.0,0.0
12497.37722,66.0,0.264760455,Freelancer,25.0,457.0,13.0,0.0
15695.30032,42.0,0.298150141,Gig Worker,53.0,844.0,17.0,0.0
15250.5995,67.0,0.286855681,Small Merchant,34.0,300.0,16.0,0.0
29560.39241,54.0,0.257431625,Gig Worker,22.0,308.0,0.0,0.0
28599.5196,76.0,0.308324066,Small Merchant,56.0,808.0,13.0,0.0
25411.13666,52.0,0.317860723,Gig Worker,41.0,843.0,6.0,0.0
29503.50906,51.0,0.25,Gig Worker,48.0,394.0,0.0,0.0
15845.02052,50.0,0.30355296,Freelancer,33.0,576.0,2.0,0.0
24440.16584,83.0,0.276597638,Gig Worker,49.0,834.0,10.0,0.0
21123.779,59.0,0.261159733,Gig Worker,34.0,416.0,17.0,0.0
27928.17473,40.0,0.2508961,Small Merchant,48.0,755.0,13.0,0.0
21193.43037,33.0,0.270944301,Gig Worker,33.0,659.0,2.0,0.0
19305.39978,62.0,0.269562891,Freelancer,22.0,329.0,1.0,0.0
25786.35963,76.0,0.282949873,Freelancer,41.0,624.0,19.0,0.0
28133.18417,41.0,0.322920854,Gig Worker,52.0,373.0,14.0,0.0
17321.58364,38.0,0.269841573,Small Merchant,42.0,718.0,6.0,0.0
21572.4703,61.0,0.251868715,Small Merchant,26.0,562.0,12.0,0.0
14590.91556,40.0,0.273396429,Gig Worker,39.0,745.0,3.0,0.0
10000.0,66.0,0.30084014,Freelancer,26.0,703.0,7.0,0.0
23403.21742,53.0,0.275046371,Freelancer,36.0,403.0,1.0,0.0
26262.33749,36.0,0.293029545,Freelancer,51.0,739.0,12.0,0.0
23834.46766,37.0,0.283399921,Small Merchant,34.0,442.0,3.0,0.0
10000.0,62.0,0.281223298,Freelancer,32.0,506.0,12.0,0.0
19544.05399,54.0,0.311744515,Gig Worker,22.0,845.0,15.0,0.0
10000.0,30.0,0.26063738,Gig Worker,44.0,560.0,11.0,0.0
31587.90775,32.0,0.259186808,Small Merchant,51.0,382.0,12.0,0.0
14397.61793,69.0,0.261824131,Small Merchant,35.0,562.0,0.0,0.0
30787.82527,57.0,0.286906445,Small Merchant,20.0,471.0,2.0,0.0
28621.08751,72.0,0.281068635,Small Merchant,22.0,661.0,2.0,0.0
15695.86753,62.0,0.294202601,Small Merchant,39.0,341.0,11.0,0.0
14070.50534,75.0,0.278479056,Small Merchant,47.0,573.0,3.0,0.0
24452.59151,30.0,0.276087945,Small Merchant,41.0,799.0,0.0,0.0
16089.73174,67.0,0.286583131,Small Merchant,55.0,431.0,16.0,0.0
22717.3925,82.0,0.313929164,Gig Worker,20.0,752.0,19.0,0.0
18620.20686,56.0,0.256754167,Gig Worker,33.0,724.0,8.0,0.0
10000.0,67.0,0.261596874,Gig Worker,34.0,352.0,4.0,0.0
10000.0,64.0,0.280821947,Gig Worker,51.0,696.0,2.0,0.0
23586.78974,39.0,0.320649473,Small Merchant,37.0,493.0,6.0,0.0
18069.09578,41.0,0.258567017,Small Merchant,57.0,698.0,2.0,0.0
18128.37128,39.0,0.279800094,Gig Worker,41.0,763.0,4.0,0.0
26871.04687,83.0,0.26245196,Freelancer,35.0,654.0,11.0,0.0
30214.09594,63.0,0.287963576,Small Merchant,30.0,472.0,2.0,0.0
20092.18695,53.0,0.25,Freelancer,26.0,639.0,0.0,0.0
19615.80905,57.0,0.259276566,Freelancer,28.0,492.0,2.0,0.0
25501.00123,51.0,0.305566884,Small Merchant,20.0,729.0,15.0,0.0
12501.45101,74.0,0.280186427,Freelancer,27.0,686.0,17.0,0.0
23562.07138,45.0,0.265093114,Freelancer,30.0,767.0,2.0,0.0
25863.2018,42.0,0.279083779,Freelancer,24.0,630.0,4.0,0.0
26761.61146,65.0,0.278734095,Freelancer,48.0,826.0,4.0,0.0
10000.0,65.0,0.291216161,Gig Worker,25.0,728.0,8.0,0.0
16670.51311,72.0,0.25,Freelancer,31.0,515.0,11.0,0.0
15852.15723,52.0,0.259266654,Gig Worker,58.0,575.0,15.0,0.0
22699.20868,43.0,0.260902515,Freelancer,26.0,407.0,8.0,0.0
25365.21206,61.0,0.292588425,Small Merchant,31.0,555.0,17.0,0.0
32476.97285,32.0,0.279873793,Freelancer,52.0,378.0,10.0,0.0
18535.24164,56.0,0.308811998,Freelancer,38.0,689.0,16.0,0.0
18516.99251,48.0,0.29658283,Freelancer,55.0,829.0,0.0,0.0
30047.70413,51.0,0.273081906,Gig Worker,38.0,641.0,2.0,0.0
24076.03857,86.0,0.27900908,Gig Worker,40.0,604.0,4.0,0.0
30873.56058,30.0,0.305877693,Gig Worker,38.0,508.0,0.0,0.0
24021.09602,34.0,0.308664297,Small Merchant,28.0,310.0,14.0,0.0
13900.18367,78.0,0.27808641,Small Merchant,41.0,445.0,16.0,0.0
12668.10152,62.0,0.260299257,Gig Worker,38.0,334.0,3.0,0.0
11139.41426,80.0,0.25,Freelancer,56.0,650.0,13.0,0.0
26634.36284,48.0,0.25,Gig Worker,30.0,839.0,1.0,0.0
30320.17776,65.0,0.289441652,Freelancer,44.0,408.0,3.0,0.0
34945.53499,80.0,0.289039802,Small Merchant,54.0,323.0,4.0,0.0
27901.73733,35.0,0.26649207,Freelancer,24.0,798.0,6.0,0.0
30139.87004,89.0,0.306029739,Small Merchant,50.0,671.0,3.0,0.0
17939.88567,44.0,0.275861147,Small Merchant,33.0,464.0,7.0,0.0
13905.08928,65.0,0.268232053,Gig Worker,32.0,696.0,10.0,0.0
27950.55533,85.0,0.303423237,Gig Worker,53.0,571.0,7.0,0.0
24923.76527,62.0,0.300771211,Gig Worker,53.0,726.0,3.0,0.0
22752.11062,53.0,0.278968082,Freelancer,37.0,372.0,10.0,0.0
24711.60036,56.0,0.290350619,Small Merchant,25.0,349.0,11.0,0.0
24262.29838,78.0,0.292874275,Gig Worker,40.0,824.0,1.0,0.0
30986.71802,40.0,0.323505338,Freelancer,59.0,370.0,14.0,0.0
31064.89909,78.0,0.277379592,Small Merchant,24.0,791.0,13.0,0.0
25809.54247,52.0,0.256402566,Freelancer,21.0,773.0,18.0,0.0
27920.62011,62.0,0.292509568,Freelancer,25.0,500.0,16.0,0.0
25598.43787,70.0,0.281244301,Gig Worker,27.0,323.0,15.0,0.0
18771.81188,75.0,0.282246367,Gig Worker,21.0,768.0,4.0,0.0
27295.95272,76.0,0.279375541,Gig Worker,42.0,736.0,19.0,0.0
12238.53452,85.0,0.25,Gig Worker,39.0,513.0,0.0,0.0
29377.24087,58.0,0.285227581,Freelancer,23.0,594.0,9.0,0.0
13638.33942,60.0,0.272816876,Gig Worker,34.0,446.0,6.0,0.0
24000.62301,30.0,0.27381864,Freelancer,49.0,681.0,9.0,0.0
16083.92229,63.0,0.272036458,Small Merchant,39.0,728.0,15.0,0.0
25873.72288,47.0,0.279215976,Freelancer,43.0,715.0,4.0,0.0
21762.52342,47.0,0.285208999,Freelancer,28.0,304.0,18.0,0.0
10836.70829,35.0,0.27941389,Small Merchant,40.0,689.0,5.0,0.0
24944.89742,81.0,0.303096302,Small Merchant,57.0,306.0,11.0,0.0
17954.55456,69.0,0.295123356,Small Merchant,32.0,789.0,5.0,0.0
28168.02705,30.0,0.278537999,Freelancer,24.0,628.0,9.0,0.0
22009.27982,76.0,0.259292482,Gig Worker,33.0,575.0,9.0,0.0
24767.9469,71.0,0.291610563,Gig Worker,26.0,539.0,12.0,0.0
15297.01731,59.0,0.273701889,Small Merchant,25.0,303.0,18.0,0.0
17874.67438,33.0,0.276585098,Freelancer,31.0,405.0,16.0,0.0
18789.52955,61.0,0.253626299,Freelancer,35.0,339.0,15.0,0.0
27996.91736,39.0,0.288271416,Gig Worker,51.0,846.0,3.0,0.0
33741.63961,72.0,0.331867715,Freelancer,30.0,562.0,19.0,0.0
16363.79774,34.0,0.269874267,Gig Worker,23.0,578.0,2.0,0.0
29537.93701,38.0,0.292452047,Small Merchant,48.0,643.0,4.0,0.0
10000.0,34.0,0.304917182,Small Merchant,53.0,843.0,12.0,0.0
13640.67419,90.0,0.269540458,Gig Worker,28.0,778.0,13.0,0.0
15288.55081,40.0,0.25,Small Merchant,29.0,463.0,8.0,0.0
12532.43917,64.0,0.29391023,Freelancer,27.0,701.0,8.0,0.0
10914.88127,56.0,0.28158623,Freelancer,55.0,784.0,7.0,0.0
24890.99238,33.0,0.286226684,Gig Worker,51.0,652.0,9.0,0.0
20501.52612,39.0,0.281097912,Freelancer,25.0,381.0,19.0,0.0
24655.83778,68.0,0.303196067,Freelancer,25.0,564.0,17.0,0.0
26833.3088,62.0,0.278049535,Freelancer,46.0,341.0,11.0,0.0
23859.31895,88.0,0.323417688,Small Merchant,21.0,498.0,12.0,0.0
26604.34223,67.0,0.293960985,Small Merchant,28.0,682.0,15.0,0.0
21513.274,37.0,0.300229706,Gig Worker,57.0,506.0,2.0,0.0
13691.04628,78.0,0.280131391,Freelancer,24.0,409.0,8.0,0.0
29404.69927,53.0,0.28621691,Freelancer,53.0,729.0,15.0,0.0
17876.21507,68.0,0.25,Freelancer,33.0,371.0,16.0,0.0
